name,terminology,code,term,code_type,RecordDate
arb,BNF,0205052I0BEABAB,Ifirmasta 150mg tablets,null,null
arb,BNF,0205052I0BEACAC,Ifirmasta 300mg tablets,null,null
arb,BNF,0205052N0AAAAAA,Losartan 25mg tablets,null,null
arb,BNF,0205052N0AAABAB,Losartan 50mg tablets,null,null
arb,BNF,0205052N0AAADAD,Losartan 100mg tablets,null,null
arb,BNF,0205052N0AAAEAE,Losartan 50mg/5ml oral solution,null,null
arb,BNF,0205052N0AAAFAF,Losartan 100mg/5ml oral liquid,null,null
arb,BNF,0205052N0AAAGAG,Losartan 25mg/5ml oral liquid,null,null
arb,BNF,0205052N0AAAHAH,Losartan 12.5mg tablets,null,null
arb,BNF,0205052N0AAAIAI,Losartan 2.5mg/ml oral suspension sugar free,null,null
arb,BNF,0205052N0AAAJAJ,Losartan 50mg/5ml oral suspension,null,null
arb,BNF,0205052N0AAALAL,Losartan 12.5mg/5ml oral suspension,null,null
arb,BNF,0205052N0BBAAAA,Cozaar 25mg tablets,null,null
arb,BNF,0205052N0BBABAB,Cozaar 50mg tablets,null,null
arb,BNF,0205052N0BBACAD,Cozaar 100mg tablets,null,null
arb,BNF,0205052N0BBADAH,Cozaar 12.5mg tablets,null,null
arb,BNF,0205052N0BBAEAI,Cozaar 2.5mg/ml oral suspension,null,null
arb,BNF,0205052P0AAAAAA,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets,null,null
arb,BNF,0205052P0AAABAB,Losartan 100mg / Hydrochlorothiazide 25mg tablets,null,null
arb,BNF,0205052P0AAACAC,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets,null,null
arb,BNF,0205052P0BBAAAA,Cozaar-Comp 50mg/12.5mg tablets,null,null
arb,BNF,0205052P0BBABAB,Cozaar-Comp 100mg/25mg tablets,null,null
arb,BNF,0205052P0BBACAC,Cozaar-Comp 100mg/12.5mg tablets,null,null
arb,BNF,0205052V0AAAAAA,Valsartan 40mg capsules,null,null
arb,BNF,0205052V0AAABAB,Valsartan 80mg capsules,null,null
arb,BNF,0205052V0AAACAC,Valsartan 160mg capsules,null,null
arb,BNF,0205052V0AAADAD,Valsartan 40mg tablets,null,null
arb,BNF,0205052V0AAAEAE,Valsartan 40mg/5ml oral liquid,null,null
arb,BNF,0205052V0AAAFAF,Valsartan 320mg tablets,null,null
arb,BNF,0205052V0AAAHAH,Valsartan 160mg tablets,null,null
arb,BNF,0205052V0AAAIAI,Valsartan 80mg tablets,null,null
arb,BNF,0205052V0AAAJAJ,Valsartan 3mg/ml oral solution,null,null
arb,BNF,0205052V0BBAAAA,Diovan 40mg capsules,null,null
arb,BNF,0205052V0BBABAB,Diovan 80mg capsules,null,null
arb,BNF,0205052V0BBACAC,Diovan 160mg capsules,null,null
arb,BNF,0205052V0BBADAD,Diovan 40mg tablets,null,null
arb,BNF,0205052V0BBAEAF,Diovan 320mg tablets,null,null
arb,BNF,0205052V0BBAFAJ,Diovan 3mg/1ml oral solution,null,null
arb,BNF,0205052X0AAAAAA,Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets,null,null
arb,BNF,0205052X0AAABAB,Valsartan 160mg / Hydrochlorothiazide 25mg tablets,null,null
arb,BNF,0205052X0AAACAC,Valsartan 80mg / Hydrochlorothiazide 12.5mg tablets,null,null
arb,BNF,0205052X0BBAAAA,Co-Diovan 160mg/12.5mg tablets,null,null
arb,BNF,0205052X0BBABAB,Co-Diovan 160mg/25mg tablets,null,null
arb,BNF,0205052X0BBACAC,Co-Diovan 80mg/12.5mg tablets,null,null
beta_blocker,BNF,020400010AAAAAA,Pindolol 10mg / Clopamide 5mg tablets,null,null
beta_blocker,BNF,020400010BBAAAA,Viskaldix tablets,null,null
beta_blocker,BNF,020400030AAAEAE,Timolol 10mg / Bendroflumethiazide 2.5mg tablets,null,null
beta_blocker,BNF,020400060AAAAAA,Celiprolol 200mg tablets,null,null
beta_blocker,BNF,020400060AAABAB,Celiprolol 400mg tablets,null,null
beta_blocker,BNF,020400060BBAAAA,Celectol 200mg tablets,null,null
beta_blocker,BNF,020400060BBABAB,Celectol 400mg tablets,null,null
beta_blocker,BNF,020400080AAABAB,Carvedilol 12.5mg tablets,null,null
beta_blocker,BNF,020400080AAACAC,Carvedilol 25mg tablets,null,null
beta_blocker,BNF,020400080AAADAD,Carvedilol 3.125mg/5ml oral suspension,null,null
beta_blocker,BNF,020400080AAAEAE,Carvedilol 3.125mg tablets,null,null
beta_blocker,BNF,020400080AAAFAF,Carvedilol 6.25mg tablets,null,null
beta_blocker,BNF,020400080AAAMAM,Carvedilol 1.5mg/5ml oral suspension,null,null
beta_blocker,BNF,020400080AAAPAP,Carvedilol 5mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000ABAAAAAA,Nebivolol 5mg tablets,null,null
beta_blocker,BNF,0204000ABAAABAB,Nebivolol 2.5mg tablets,null,null
beta_blocker,BNF,0204000ABAAACAC,Nebivolol 10mg tablets,null,null
beta_blocker,BNF,0204000ABAAADAD,Nebivolol 1.25mg tablets,null,null
beta_blocker,BNF,0204000ABBBAAAA,Nebilet 5mg tablets,null,null
beta_blocker,BNF,0204000ACAAAAAA,Bisoprolol 5mg / Aspirin 75mg capsules,null,null
beta_blocker,BNF,0204000ACAAABAB,Bisoprolol 10mg / Aspirin 75mg capsules,null,null
beta_blocker,BNF,0204000ACAAADAD,Bisoprolol 5mg / Aspirin 100mg capsules,null,null
beta_blocker,BNF,0204000C0AAAAAA,Acebutolol 100mg capsules,null,null
beta_blocker,BNF,0204000C0AAABAB,Acebutolol 200mg capsules,null,null
beta_blocker,BNF,0204000C0AAADAD,Acebutolol 400mg tablets,null,null
beta_blocker,BNF,0204000C0BBAAAA,Sectral 100mg capsules,null,null
beta_blocker,BNF,0204000C0BBABAB,Sectral 200mg capsules,null,null
beta_blocker,BNF,0204000C0BBADAD,Sectral 400mg tablets,null,null
beta_blocker,BNF,0204000E0AAAAAA,Atenolol 25mg/5ml oral solution sugar free,null,null
beta_blocker,BNF,0204000E0AAABAB,Atenolol 50mg tablets,null,null
beta_blocker,BNF,0204000E0AAACAC,Atenolol 100mg tablets,null,null
beta_blocker,BNF,0204000E0AAAGAG,Atenolol 25mg tablets,null,null
beta_blocker,BNF,0204000E0AAANAN,Atenolol 25mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000E0AAASAS,Atenolol 10mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000E0BBABAA,Tenormin 25mg/5ml syrup,null,null
beta_blocker,BNF,0204000E0BBACAC,Tenormin 100mg tablets,null,null
beta_blocker,BNF,0204000E0BBAFAB,Tenormin LS 50mg tablets,null,null
beta_blocker,BNF,0204000H0AAAAAA,Bisoprolol 5mg tablets,null,null
beta_blocker,BNF,0204000H0AAABAB,Bisoprolol 10mg tablets,null,null
beta_blocker,BNF,0204000H0AAAJAJ,Bisoprolol 2.5mg tablets,null,null
beta_blocker,BNF,0204000H0AAAKAK,Bisoprolol 3.75mg tablets,null,null
beta_blocker,BNF,0204000H0AAALAL,Bisoprolol 7.5mg tablets,null,null
beta_blocker,BNF,0204000H0AAAMAM,Bisoprolol 1.25mg tablets,null,null
beta_blocker,BNF,0204000H0AAARAR,Bisoprolol 10mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000H0AABBBB,Bisoprolol 7.5mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000H0AABDBD,Bisoprolol 625micrograms/5ml oral liquid,null,null
beta_blocker,BNF,0204000H0AABEBE,Bisoprolol 2.5mg/5ml oral solution,null,null
beta_blocker,BNF,0204000H0AABFBF,Bisoprolol 2.5mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000H0AABGBG,Bisoprolol 5mg/5ml oral solution,null,null
beta_blocker,BNF,0204000H0AABHBH,Bisoprolol 5mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000H0AABIBI,Bisoprolol 1.25mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000H0AABJBJ,Bisoprolol 1.25mg/5ml oral solution,null,null
beta_blocker,BNF,0204000H0BFAAAM,Cardicor 1.25mg tablets,null,null
beta_blocker,BNF,0204000H0BFABAJ,Cardicor 2.5mg tablets,null,null
beta_blocker,BNF,0204000H0BFACAK,Cardicor 3.75mg tablets,null,null
beta_blocker,BNF,0204000H0BFADAA,Cardicor 5mg tablets,null,null
beta_blocker,BNF,0204000H0BFAEAL,Cardicor 7.5mg tablets,null,null
beta_blocker,BNF,0204000H0BFAFAB,Cardicor 10mg tablets,null,null
beta_blocker,BNF,0204000H0BJAAAA,Vivacor 5mg tablets,null,null
beta_blocker,BNF,0204000H0BKAAAM,Congescor 1.25mg tablets (Tillomed),null,null
beta_blocker,BNF,0204000H0BKABAJ,Congescor 2.5mg tablets (Tillomed),null,null
beta_blocker,BNF,0204000I0AAAAAA,Labetalol 100mg/20ml solution for injection ampoules,null,null
beta_blocker,BNF,0204000I0AAABAB,Labetalol 50mg tablets,null,null
beta_blocker,BNF,0204000I0AAACAC,Labetalol 100mg tablets,null,null
beta_blocker,BNF,0204000I0AAADAD,Labetalol 200mg tablets,null,null
beta_blocker,BNF,0204000I0AAAEAE,Labetalol 400mg tablets,null,null
beta_blocker,BNF,0204000I0AAAIAI,Labetalol 50mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000I0AAAJAJ,Labetalol 200mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000I0BCAAAB,Trandate 50mg tablets,null,null
beta_blocker,BNF,0204000I0BCABAC,Trandate 100mg tablets,null,null
beta_blocker,BNF,0204000I0BCACAD,Trandate 200mg tablets,null,null
beta_blocker,BNF,0204000I0BCADAE,Trandate 400mg tablets,null,null
beta_blocker,BNF,0204000K0AAAAAA,Metoprolol 5mg/5ml solution for injection ampoules,null,null
beta_blocker,BNF,0204000K0AAABAB,Metoprolol 50mg tablets,null,null
beta_blocker,BNF,0204000K0AAACAC,Metoprolol 100mg tablets,null,null
beta_blocker,BNF,0204000K0AAADAD,Metoprolol 200mg modified-release tablets,null,null
beta_blocker,BNF,0204000K0AAAFAF,Metoprolol 12.5mg capsules,null,null
beta_blocker,BNF,0204000K0AAAMAM,Metoprolol 10mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000K0AAANAN,Metoprolol 5mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000K0AAASAS,Metoprolol 25mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000K0AAATAT,Metoprolol 50mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000K0AABKBK,Metoprolol 12.5mg/5ml oral solution,null,null
beta_blocker,BNF,0204000K0AABLBL,Metoprolol 12.5mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000K0AABMBM,Metoprolol 50mg/5ml oral solution,null,null
beta_blocker,BNF,0204000K0AABNBN,Metoprolol 25mg tablets,null,null
beta_blocker,BNF,0204000K0BBAAAB,Betaloc 50mg tablets,null,null
beta_blocker,BNF,0204000K0BBACAA,Betaloc I.V. 5mg/5ml solution for injection ampoules,null,null
beta_blocker,BNF,0204000K0BDAAAB,Lopresor 50mg tablets,null,null
beta_blocker,BNF,0204000K0BDABAC,Lopresor 100mg tablets,null,null
beta_blocker,BNF,0204000K0BDACAD,Lopresor SR 200mg tablets,null,null
beta_blocker,BNF,0204000M0AAAAAA,Nadolol 40mg tablets,null,null
beta_blocker,BNF,0204000M0AAABAB,Nadolol 80mg tablets,null,null
beta_blocker,BNF,0204000M0AAADAD,Nadolol 10mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000M0AAAFAF,Nadolol 30mg/5ml oral solution,null,null
beta_blocker,BNF,0204000M0AAAGAG,Nadolol 20mg/5ml oral solution,null,null
beta_blocker,BNF,0204000M0AAAHAH,Nadolol 20mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000M0AAAIAI,Nadolol 30mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000M0AAAJAJ,Nadolol 40mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000M0BBABAB,Corgard 80mg tablets,null,null
beta_blocker,BNF,0204000N0AAABAB,Oxprenolol 20mg tablets,null,null
beta_blocker,BNF,0204000N0AAACAC,Oxprenolol 40mg tablets,null,null
beta_blocker,BNF,0204000N0AAAFAF,Oxprenolol 160mg modified-release tablets,null,null
beta_blocker,BNF,0204000N0BEAAAF,Slow-Trasicor 160mg tablets,null,null
beta_blocker,BNF,0204000P0AAAAAA,Pindolol 5mg tablets,null,null
beta_blocker,BNF,0204000P0BBAAAA,Visken 5mg tablets,null,null
beta_blocker,BNF,0204000R0AAAAAA,Propranolol 80mg modified-release capsules,null,null
beta_blocker,BNF,0204000R0AAABAB,Propranolol 160mg modified-release capsules,null,null
beta_blocker,BNF,0204000R0AAAHAH,Propranolol 10mg tablets,null,null
beta_blocker,BNF,0204000R0AAAJAJ,Propranolol 40mg tablets,null,null
beta_blocker,BNF,0204000R0AAAKAK,Propranolol 80mg tablets,null,null
beta_blocker,BNF,0204000R0AAALAL,Propranolol 160mg tablets,null,null
beta_blocker,BNF,0204000R0AACHCH,Propranolol 50mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACICI,Propranolol 5mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACJCJ,Propranolol 10mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACKCK,Propranolol 25mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACLCL,Propranolol 40mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACNCN,Propranolol 80mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACPCP,Propranolol 20mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACRCR,Propranolol 15mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACSCS,Propranolol 2.5mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0AACWCW,Propranolol 5mg/5ml oral solution sugar free,null,null
beta_blocker,BNF,0204000R0AACXCX,Propranolol 10mg/5ml oral solution sugar free,null,null
beta_blocker,BNF,0204000R0AACYCY,Propranolol 50mg/5ml oral solution sugar free,null,null
beta_blocker,BNF,0204000R0AADBDB,Propranolol 40mg/5ml oral solution sugar free,null,null
beta_blocker,BNF,0204000R0AADHDH,Propranolol 4mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000R0BDACAB,Bedranol SR 160mg capsules (Sandoz),null,null
beta_blocker,BNF,0204000R0BDADAA,Bedranol SR 80mg capsules (Sandoz),null,null
beta_blocker,BNF,0204000R0BDAEAB,Bedranol SR 160mg capsules (Almus),null,null
beta_blocker,BNF,0204000R0BDAFAA,Bedranol SR 80mg capsules (Almus),null,null
beta_blocker,BNF,0204000R0BDAGAH,Bedranol 10mg tablets,null,null
beta_blocker,BNF,0204000R0BDAHAL,Bedranol 160mg tablets,null,null
beta_blocker,BNF,0204000R0BDAIAJ,Bedranol 40mg tablets,null,null
beta_blocker,BNF,0204000R0BDAJAK,Bedranol 80mg tablets,null,null
beta_blocker,BNF,0204000R0BGAAAH,Inderal 10mg tablets,null,null
beta_blocker,BNF,0204000R0BGAFAA,Half Inderal LA 80mg capsules,null,null
beta_blocker,BNF,0204000R0BGAGAB,Inderal LA 160mg capsules,null,null
beta_blocker,BNF,0204000R0BNAAAB,Beta-Prograne 160mg modified-release capsules (Tillomed),null,null
beta_blocker,BNF,0204000R0BNABAA,Half Beta-Prograne 80mg modified-release capsules (Tillomed),null,null
beta_blocker,BNF,0204000R0BNACAB,Beta-Prograne 160mg modified-release capsules (Teva),null,null
beta_blocker,BNF,0204000R0BNADAA,Half Beta-Prograne 80mg modified-release capsules (Teva),null,null
beta_blocker,BNF,0204000R0BNAEAA,Half Beta-Prograne 80mg modified-release capsules (Accord),null,null
beta_blocker,BNF,0204000R0BNAFAB,Beta-Prograne 160mg modified-release capsules (Actavis),null,null
beta_blocker,BNF,0204000R0BVAACW,Syprol 5mg/5ml oral solution,null,null
beta_blocker,BNF,0204000R0BVABCX,Syprol 10mg/5ml oral solution,null,null
beta_blocker,BNF,0204000R0BVADDB,Syprol 40mg/5ml oral solution,null,null
beta_blocker,BNF,0204000R0BXAAAA,Rapranol SR 80mg capsules,null,null
beta_blocker,BNF,0204000R0BZACAH,Angilol 10mg tablets,null,null
beta_blocker,BNF,0204000T0AAABAB,Sotalol 40mg tablets,null,null
beta_blocker,BNF,0204000T0AAACAC,Sotalol 80mg tablets,null,null
beta_blocker,BNF,0204000T0AAAEAE,Sotalol 160mg tablets,null,null
beta_blocker,BNF,0204000T0AAAFAF,Sotalol 200mg tablets,null,null
beta_blocker,BNF,0204000T0AAAMAM,Sotalol 40mg/5ml oral liquid,null,null
beta_blocker,BNF,0204000T0AAANAN,Sotalol 20mg/5ml oral solution,null,null
beta_blocker,BNF,0204000T0AAARAR,Sotalol 30mg/5ml oral solution,null,null
beta_blocker,BNF,0204000T0AAATAT,Sotalol 25mg/5ml oral solution,null,null
beta_blocker,BNF,0204000T0AABCBC,Sotalol 25mg/5ml oral suspension,null,null
beta_blocker,BNF,0204000T0BBAAAB,Beta-Cardone 40mg tablets,null,null
beta_blocker,BNF,0204000T0BBABAC,Beta-Cardone 80mg tablets,null,null
beta_blocker,BNF,0204000T0BBACAF,Beta-Cardone 200mg tablets,null,null
beta_blocker,BNF,0204000T0BCAAAC,Sotacor 80mg tablets,null,null
beta_blocker,BNF,0204000T0BCABAE,Sotacor 160mg tablets,null,null
beta_blocker,BNF,0204000U0AAAAAA,Atenolol 50mg / Nifedipine 20mg modified-release capsules,null,null
beta_blocker,BNF,0204000U0BBAAAA,Beta-Adalat modified-release capsules,null,null
beta_blocker,BNF,0204000U0BCAAAA,Tenif 50mg/20mg modified-release capsules,null,null
beta_blocker,BNF,0204000V0AAAAAA,Timolol 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020A0AAAAAA,Amlodipine 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020A0AAABAB,Amlodipine 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020A0AAACAC,Amlodipine 5mg/5ml oral liquid,null,null
calcium_channel_blocker,BNF,0206020A0AAADAD,Amlodipine 10mg/5ml oral liquid,null,null
calcium_channel_blocker,BNF,0206020A0AAAFAF,Amlodipine 50mg/5ml oral liquid,null,null
calcium_channel_blocker,BNF,0206020A0AAAJAJ,Amlodipine 2.5mg/5ml oral suspension,null,null
calcium_channel_blocker,BNF,0206020A0AAALAL,Amlodipine 5mg/5ml oral solution sugar free,null,null
calcium_channel_blocker,BNF,0206020A0AAAMAM,Amlodipine 1.5mg/5ml oral liquid,null,null
calcium_channel_blocker,BNF,0206020A0AAANAN,Amlodipine 2mg/5ml oral liquid,null,null
calcium_channel_blocker,BNF,0206020A0AAATAT,Amlodipine 10mg/5ml oral solution sugar free,null,null
calcium_channel_blocker,BNF,0206020A0AAAUAU,Amlodipine 5mg/5ml oral suspension sugar free,null,null
calcium_channel_blocker,BNF,0206020A0AAAVAV,Amlodipine 2.5mg tablets,null,null
calcium_channel_blocker,BNF,0206020A0BBAAAA,Istin 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020A0BBABAB,Istin 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020A0BFAAAA,Amlostin 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020A0BFABAB,Amlostin 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020C0AAACAC,Diltiazem 90mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020C0AAAEAE,Diltiazem 300mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AAAJAJ,Diltiazem 60mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AAARAR,Diltiazem 60mg/5ml oral solution,null,null
calcium_channel_blocker,BNF,0206020C0AAASAS,Diltiazem 120mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020C0AAATAT,Diltiazem 90mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AAAUAU,Diltiazem 120mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AAAVAV,Diltiazem 180mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AAAWAW,Diltiazem 240mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AAAXAX,Diltiazem 200mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AABABA,Diltiazem 360mg modified-release capsules,null,null
calcium_channel_blocker,BNF,0206020C0AABHBH,Diltiazem 10mg/5ml oral solution,null,null
calcium_channel_blocker,BNF,0206020C0AABIBI,Diltiazem 60mg/5ml oral suspension,null,null
calcium_channel_blocker,BNF,0206020C0BBAAAA,Tildiem 60mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020C0BBABAC,Tildiem Retard 90mg tablets,null,null
calcium_channel_blocker,BNF,0206020C0BBACAS,Tildiem Retard 120mg tablets,null,null
calcium_channel_blocker,BNF,0206020C0BBADAE,Tildiem LA 300 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BBAEAX,Tildiem LA 200 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BCACAC,Calcicard CR 90mg tablets,null,null
calcium_channel_blocker,BNF,0206020C0BFAAAS,Adizem-SR 120mg tablets,null,null
calcium_channel_blocker,BNF,0206020C0BFACAT,Adizem-SR 90mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BFADAU,Adizem-SR 120mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BFAEAV,Adizem-SR 180mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BFAFAE,Adizem-XL 300mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BFAGAU,Adizem-XL 120mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BFAHAV,Adizem-XL 180mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BFAIAW,Adizem-XL 240mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BFAJAX,Adizem-XL 200mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BHAAAJ,Dilzem SR 60 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BHABAT,Dilzem SR 90 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BHACAU,Dilzem SR 120 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BHADAU,Dilzem XL 120 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BHAEAV,Dilzem XL 180 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BHAFAW,Dilzem XL 240 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BIAAAU,Slozem 120mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BIABAV,Slozem 180mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BIACAW,Slozem 240mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BIADAE,Slozem 300mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BJAAAT,Angitil SR 90 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BJABAU,Angitil SR 120 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BJACAV,Angitil SR 180 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BJADAW,Angitil XL 240 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BJAEAE,Angitil XL 300 capsules,null,null
calcium_channel_blocker,BNF,0206020C0BMAAAE,Zemtard 300 XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BMABAU,Zemtard 120 XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BMACAV,Zemtard 180 XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BMADAW,Zemtard 240 XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BNAAAU,Viazem XL 120mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BNABAV,Viazem XL 180mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BNACAW,Viazem XL 240mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BNADAE,Viazem XL 300mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BNAEBA,Viazem XL 360mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BPAAAT,Dilcardia SR 90mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BPABAU,Dilcardia SR 120mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BPACAJ,Dilcardia SR 60mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BRAAAJ,Bi-Carzem SR 60mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BRABAT,Bi-Carzem SR 90mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BRACAU,Bi-Carzem SR 120mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BRAEAE,Bi-Carzem XL 300mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BTAAAA,Retalzem 60 modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020C0BVAAAV,Zemret 180 XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BVABAW,Zemret 240 XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BVACAE,Zemret 300 XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BWAEAJ,Disogram SR 60mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BYAAAJ,Kenzem SR 60mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BYABAT,Kenzem SR 90mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BYACAU,Kenzem SR 120mg capsules,null,null
calcium_channel_blocker,BNF,0206020C0BZABAU,Uard 120XL capsules,null,null
calcium_channel_blocker,BNF,0206020C0BZACAV,Uard 180XL capsules,null,null
calcium_channel_blocker,BNF,0206020F0AAABAB,Felodipine 5mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0AAACAC,Felodipine 10mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0AAADAD,Felodipine 2.5mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0AAAEAE,Felodipine 2.5mg modified-release tablets (old),null,null
calcium_channel_blocker,BNF,0206020F0AAAGAG,Felodipine 2.5mg/5ml oral solution,null,null
calcium_channel_blocker,BNF,0206020F0AAAHAH,Felodipine 5mg/5ml oral solution,null,null
calcium_channel_blocker,BNF,0206020F0BBAAAB,Plendil 5mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0BBABAC,Plendil 10mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0BBACAD,Plendil 2.5mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0BDABAD,Cabren 2.5mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0BDACAC,Cabren 10mg modified-release tablets,null,null
calcium_channel_blocker,BNF,0206020F0BEAAAB,Felotens XL 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BEABAC,Felotens XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BEACAD,Felotens XL 2.5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BFAAAB,Felogen XL 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BFABAC,Felogen XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BGAAAB,Folpik XL 5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BGABAC,Folpik XL 10mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BGACAD,Folpik XL 2.5mg tablets,null,null
calcium_channel_blocker,BNF,0206020F0BGADAD,Folpik XL 2.5mg tablets (NorthStar),null,null
calcium_channel_blocker,BNF,0206020F0BIAAAB,Vascalpha 5mg modified-release tablets (Accord),null,null
calcium_channel_blocker,BNF,0206020F0BIABAC,Vascalpha 10mg modified-release tablets (Accord),null,null
